start_location,end_location,time_road
UKC2,EL43,62
UKC2,ES11,33
UKC2,ES12,29
UKC2,ES13,26
UKC2,ES21,24
UKC2,ES22,25
UKC2,ES23,26
UKC2,ES24,27
UKC2,ES30,30
UKC2,ES41,29
UKC2,ES42,31
UKC2,ES43,33
UKC2,ES51,25
UKC2,ES52,32
UKC2,ES53,35
UKC2,ES61,36
UKC2,ES62,34
UKC2,ES63,40
UKC2,ES64,44
UKC2,ES70,92
UKC2,FI19,44
UKC2,FI1B,44
UKC2,FI1C,44
UKC2,FI1D,48
UKC2,FI20,37
UKC2,FR10,12
UKC2,FR21,13
UKC2,FR22,12
UKC2,FR23,12
UKC2,FR24,15
UKC2,FR25,14
UKC2,FR26,16
UKC2,FR30,10
UKC2,FR41,15
UKC2,FR42,17
UKC2,FR43,17
UKC2,FR51,17
UKC2,FR52,17
UKC2,FR53,19
UKC2,FR61,22
UKC2,FR62,21
UKC2,FR63,17
UKC2,FR71,19
UKC2,FR72,17
UKC2,FR81,21
UKC2,FR82,22
UKC2,FR83,33
UKC2,HR03,32
UKC2,HR04,30
UKC2,HU10,29
UKC2,HU21,29
UKC2,HU22,28
UKC2,HU23,30
UKC2,HU31,32
UKC2,HU32,33
UKC2,HU33,32
UKC2,IE01,10
UKC2,IE02,10
UKC2,ITC1,22
UKC2,ITC2,21
UKC2,ITC3,23
UKC2,ITC4,22
UKC2,ITF1,28
UKC2,ITF2,30
UKC2,ITF3,30
UKC2,ITF4,32
UKC2,ITF5,32
UKC2,ITF6,34
UKC2,ITG1,39
UKC2,ITG2,39
UKC2,ITH1,25
UKC2,ITH2,26
UKC2,ITH3,25
UKC2,ITH4,28
UKC2,ITH5,24
UKC2,ITI1,25
UKC2,ITI2,27
UKC2,ITI3,26
UKC2,ITI4,28
UKC2,LT00,37
UKC2,LU00,14
UKC2,LV00,40
UKC2,MT00,44
UKC2,NL11,15
UKC2,NL12,15
UKC2,NL13,15
UKC2,NL21,14
UKC2,NL22,13
UKC2,NL23,13
UKC2,NL31,13
UKC2,NL32,13
UKC2,NL33,13
UKC2,NL34,12
UKC2,NL41,12
UKC2,NL42,13
UKC2,PL11,27
UKC2,PL12,28
UKC2,PL21,29
UKC2,PL22,27
UKC2,PL31,32
UKC2,PL32,31
UKC2,PL33,31
UKC2,PL34,31
UKC2,PL41,25
UKC2,PL42,24
UKC2,PL43,23
UKC2,PL51,25
UKC2,PL52,26
UKC2,PL61,27
UKC2,PL62,31
UKC2,PL63,30
UKC2,PT11,33
UKC2,PT15,38
UKC2,PT16,34
UKC2,PT17,35
UKC2,PT18,36
UKC2,PT20,101
UKC2,PT30,78
UKC2,RO11,37
UKC2,RO12,39
UKC2,RO21,44
UKC2,RO22,43
UKC2,RO31,41
UKC2,RO32,41
UKC2,RO41,38
UKC2,RO42,34
UKC2,SE11,31
UKC2,SE12,30
UKC2,SE21,28
UKC2,SE22,25
UKC2,SE23,28
UKC2,SE31,32
UKC2,SE32,36
UKC2,SE33,41
UKC2,SI01,27
UKC2,SI02,29
UKC2,SK01,27
UKC2,SK02,28
UKC2,SK03,30
UKC2,SK04,33
UKC2,UKC1,1
UKC2,UKC2,1
UKC2,UKD1,2
UKC2,UKD3,3
UKC2,UKD4,3
UKC2,UKD6,3
UKC2,UKD7,3
UKC2,UKE1,3
UKC2,UKE2,2
UKC2,UKE3,2
UKC2,UKE4,3
UKC2,UKF1,3
UKC2,UKF2,4
UKC2,UKF3,3
UKC2,UKG1,4
UKC2,UKG2,4
UKC2,UKG3,4
UKC2,UKH1,5
UKC2,UKH2,5
UKC2,UKH3,5
UKC2,UKI1,6
UKC2,UKI2,5
UKC2,UKJ1,5
UKC2,UKJ2,6
UKC2,UKJ3,6
UKC2,UKJ4,6
UKC2,UKK1,6
UKC2,UKK2,6
UKC2,UKK3,8
UKC2,UKK4,7
UKC2,UKL1,6
UKC2,UKL2,5
UKC2,UKM2,3
UKC2,UKM3,3
UKC2,UKM5,6
UKC2,UKM6,7
UKC2,UKN0,8
UKD1,AT11,27
UKD1,AT12,26
UKD1,AT13,27
UKD1,AT21,28
UKD1,AT22,26
UKD1,AT31,24
UKD1,AT32,24
UKD1,AT33,24
UKD1,AT34,21
UKD1,BE10,12
UKD1,BE21,12
UKD1,BE22,13
UKD1,BE23,12
UKD1,BE24,12
UKD1,BE25,11
UKD1,BE31,12
UKD1,BE32,12
UKD1,BE33,13
UKD1,BE34,14
UKD1,BE35,13
UKD1,BG31,42
UKD1,BG32,44
UKD1,BG33,46
UKD1,BG34,44
UKD1,BG41,41
UKD1,BG42,43
UKD1,CY00,67
UKD1,CZ01,24
UKD1,CZ02,24
UKD1,CZ03,23
UKD1,CZ04,23
UKD1,CZ05,25
UKD1,CZ06,26
UKD1,CZ07,28
UKD1,CZ08,28
UKD1,DE11,19
UKD1,DE12,18
UKD1,DE13,19
UKD1,DE14,21
UKD1,DE21,22
UKD1,DE22,22
UKD1,DE23,21
UKD1,DE24,20
UKD1,DE25,20
UKD1,DE26,18
UKD1,DE27,21
UKD1,DE30,21
UKD1,DE40,22
UKD1,DE50,18
UKD1,DE60,20
UKD1,DE71,17
UKD1,DE72,17
UKD1,DE73,18
UKD1,DE80,22
UKD1,DE91,18
UKD1,DE92,18
UKD1,DE93,19
UKD1,DE94,17
UKD1,DEA1,14
UKD1,DEA2,14
UKD1,DEA3,15
UKD1,DEA4,17
UKD1,DEA5,15
UKD1,DEB1,16
UKD1,DEB2,15
UKD1,DEB3,17
UKD1,DEC0,16
UKD1,DED2,23
UKD1,DED4,22
UKD1,DED5,21
UKD1,DEE0,20
UKD1,DEF0,20
UKD1,DEG0,20
UKD1,DK01,25
UKD1,DK02,24
UKD1,DK03,23
UKD1,DK04,23
UKD1,DK05,25
UKD1,EE00,45
UKD1,EL11,45
UKD1,EL12,43
UKD1,EL13,44
UKD1,EL14,44
UKD1,EL21,45
UKD1,EL22,51
UKD1,EL23,47
UKD1,EL24,47
UKD1,EL25,50
UKD1,EL30,48
UKD1,EL41,55
UKD1,EL42,59
UKD1,EL43,63
UKD1,ES11,34
UKD1,ES12,30
UKD1,ES13,27
UKD1,ES21,25
UKD1,ES22,26
UKD1,ES23,26
UKD1,ES24,28
UKD1,ES30,30
UKD1,ES41,29
UKD1,ES42,32
UKD1,ES43,34
UKD1,ES51,26
UKD1,ES52,33
UKD1,ES53,36
UKD1,ES61,37
UKD1,ES62,34
UKD1,ES63,41
UKD1,ES64,44
UKD1,ES70,92
UKD1,FI19,44
UKD1,FI1B,44
UKD1,FI1C,44
UKD1,FI1D,49
UKD1,FI20,38
UKD1,FR10,13
UKD1,FR21,14
UKD1,FR22,12
UKD1,FR23,13
UKD1,FR24,16
UKD1,FR25,14
UKD1,FR26,16
UKD1,FR30,11
UKD1,FR41,15
UKD1,FR42,17
UKD1,FR43,18
UKD1,FR51,17
UKD1,FR52,17
UKD1,FR53,20
UKD1,FR61,22
UKD1,FR62,21
UKD1,FR63,18
UKD1,FR71,19
UKD1,FR72,18
UKD1,FR81,22
UKD1,FR82,22
UKD1,FR83,35
UKD1,HR03,32
UKD1,HR04,30
UKD1,HU10,30
UKD1,HU21,30
UKD1,HU22,28
UKD1,HU23,31
UKD1,HU31,32
UKD1,HU32,34
UKD1,HU33,33
UKD1,IE01,10
UKD1,IE02,10
UKD1,ITC1,22
UKD1,ITC2,21
UKD1,ITC3,24
UKD1,ITC4,23
UKD1,ITF1,29
UKD1,ITF2,31
UKD1,ITF3,31
UKD1,ITF4,32
UKD1,ITF5,33
UKD1,ITF6,35
UKD1,ITG1,40
UKD1,ITG2,40
UKD1,ITH1,26
UKD1,ITH2,27
UKD1,ITH3,25
UKD1,ITH4,29
UKD1,ITH5,25
UKD1,ITI1,26
UKD1,ITI2,27
UKD1,ITI3,27
UKD1,ITI4,29
UKD1,LT00,38
UKD1,LU00,14
UKD1,LV00,41
UKD1,MT00,45
UKD1,NL11,16
UKD1,NL12,15
UKD1,NL13,15
UKD1,NL21,15
UKD1,NL22,14
UKD1,NL23,14
UKD1,NL31,14
UKD1,NL32,14
UKD1,NL33,13
UKD1,NL34,12
UKD1,NL41,13
UKD1,NL42,13
UKD1,PL11,28
UKD1,PL12,29
UKD1,PL21,29
UKD1,PL22,28
UKD1,PL31,32
UKD1,PL32,31
UKD1,PL33,31
UKD1,PL34,31
UKD1,PL41,26
UKD1,PL42,25
UKD1,PL43,24
UKD1,PL51,25
UKD1,PL52,27
UKD1,PL61,27
UKD1,PL62,33
UKD1,PL63,30
UKD1,PT11,34
UKD1,PT15,39
UKD1,PT16,35
UKD1,PT17,36
UKD1,PT18,35
UKD1,PT20,100
UKD1,PT30,78
UKD1,RO11,38
UKD1,RO12,39
UKD1,RO21,44
UKD1,RO22,44
UKD1,RO31,40
UKD1,RO32,41
UKD1,RO41,39
UKD1,RO42,35
UKD1,SE11,32
UKD1,SE12,31
UKD1,SE21,28
UKD1,SE22,25
UKD1,SE23,28
UKD1,SE31,32
UKD1,SE32,37
UKD1,SE33,42
UKD1,SI01,28
UKD1,SI02,29
UKD1,SK01,27
UKD1,SK02,29
UKD1,SK03,31
UKD1,SK04,34
UKD1,UKC1,2
UKD1,UKC2,2
UKD1,UKD1,1
UKD1,UKD3,2
UKD1,UKD4,2
UKD1,UKD6,3
UKD1,UKD7,3
UKD1,UKE1,4
UKD1,UKE2,3
UKD1,UKE3,3
UKD1,UKE4,3
UKD1,UKF1,4
UKD1,UKF2,4
UKD1,UKF3,4
UKD1,UKG1,4
UKD1,UKG2,3
UKD1,UKG3,4
UKD1,UKH1,5
UKD1,UKH2,5
UKD1,UKH3,6
UKD1,UKI1,6
UKD1,UKI2,6
UKD1,UKJ1,5
UKD1,UKJ2,6
UKD1,UKJ3,6
UKD1,UKJ4,6
UKD1,UKK1,5
UKD1,UKK2,6
UKD1,UKK3,7
UKD1,UKK4,6
UKD1,UKL1,5
UKD1,UKL2,4
UKD1,UKM2,3
UKD1,UKM3,3
UKD1,UKM5,6
UKD1,UKM6,7
UKD1,UKN0,7
UKD3,AT11,26
UKD3,AT12,25
UKD3,AT13,25
UKD3,AT21,26
UKD3,AT22,25
UKD3,AT31,22
UKD3,AT32,23
UKD3,AT33,22
UKD3,AT34,19
UKD3,BE10,10
UKD3,BE21,11
UKD3,BE22,11
UKD3,BE23,10
UKD3,BE24,10
UKD3,BE25,10
UKD3,BE31,11
UKD3,BE32,10
UKD3,BE33,11
UKD3,BE34,12
UKD3,BE35,11
UKD3,BG31,40
UKD3,BG32,43
UKD3,BG33,44
UKD3,BG34,43
UKD3,BG41,39
UKD3,BG42,41
UKD3,CY00,65
UKD3,CZ01,22
UKD3,CZ02,22
UKD3,CZ03,22
UKD3,CZ04,21
UKD3,CZ05,24
UKD3,CZ06,25
UKD3,CZ07,26
UKD3,CZ08,27
UKD3,DE11,18
UKD3,DE12,17
UKD3,DE13,17
UKD3,DE14,19
UKD3,DE21,21
UKD3,DE22,21
UKD3,DE23,19
UKD3,DE24,19
UKD3,DE25,18
UKD3,DE26,17
UKD3,DE27,20
UKD3,DE30,20
UKD3,DE40,20
UKD3,DE50,16
UKD3,DE60,18
UKD3,DE71,16
UKD3,DE72,15
UKD3,DE73,16
UKD3,DE80,20
UKD3,DE91,17
UKD3,DE92,16
UKD3,DE93,17
UKD3,DE94,15
UKD3,DEA1,13
UKD3,DEA2,13
UKD3,DEA3,14
UKD3,DEA4,15
UKD3,DEA5,14
UKD3,DEB1,14
UKD3,DEB2,13
UKD3,DEB3,15
UKD3,DEC0,14
UKD3,DED2,21
UKD3,DED4,20
UKD3,DED5,19
UKD3,DEE0,18
UKD3,DEF0,19
UKD3,DEG0,18
UKD3,DK01,23
UKD3,DK02,23
UKD3,DK03,21
UKD3,DK04,22
UKD3,DK05,23
UKD3,EE00,44
UKD3,EL11,44
UKD3,EL12,41
UKD3,EL13,42
UKD3,EL14,43
UKD3,EL21,44
UKD3,EL22,49
UKD3,EL23,46
UKD3,EL24,45
UKD3,EL25,48
UKD3,EL30,47
UKD3,EL41,54
UKD3,EL42,57
UKD3,EL43,62
UKD3,ES11,32
UKD3,ES12,28
UKD3,ES13,25
UKD3,ES21,24
UKD3,ES22,24
UKD3,ES23,25
UKD3,ES24,26
UKD3,ES30,29
UKD3,ES41,28
UKD3,ES42,31
UKD3,ES43,32
UKD3,ES51,24
UKD3,ES52,31
UKD3,ES53,34
UKD3,ES61,35
UKD3,ES62,33
UKD3,ES63,39
UKD3,ES64,43
UKD3,ES70,91
UKD3,FI19,43
UKD3,FI1B,43
UKD3,FI1C,42
UKD3,FI1D,48
UKD3,FI20,36
UKD3,FR10,12
UKD3,FR21,12
UKD3,FR22,11
UKD3,FR23,11
UKD3,FR24,14
UKD3,FR25,13
UKD3,FR26,15
UKD3,FR30,9
UKD3,FR41,14
UKD3,FR42,16
UKD3,FR43,16
UKD3,FR51,15
UKD3,FR52,16
UKD3,FR53,18
UKD3,FR61,21
UKD3,FR62,20
UKD3,FR63,16
UKD3,FR71,18
UKD3,FR72,17
UKD3,FR81,20
UKD3,FR82,21
UKD3,FR83,33
UKD3,HR03,31
UKD3,HR04,29
UKD3,HU10,28
UKD3,HU21,28
UKD3,HU22,27
UKD3,HU23,30
UKD3,HU31,31
UKD3,HU32,32
UKD3,HU33,31
UKD3,IE01,9
UKD3,IE02,9
UKD3,ITC1,21
UKD3,ITC2,20
UKD3,ITC3,22
UKD3,ITC4,21
UKD3,ITF1,27
UKD3,ITF2,29
UKD3,ITF3,29
UKD3,ITF4,31
UKD3,ITF5,31
UKD3,ITF6,34
UKD3,ITG1,38
UKD3,ITG2,38
UKD3,ITH1,24
UKD3,ITH2,25
UKD3,ITH3,24
UKD3,ITH4,27
UKD3,ITH5,23
UKD3,ITI1,24
UKD3,ITI2,26
UKD3,ITI3,25
UKD3,ITI4,27
UKD3,LT00,36
UKD3,LU00,13
UKD3,LV00,39
UKD3,MT00,43
UKD3,NL11,14
UKD3,NL12,14
UKD3,NL13,14
UKD3,NL21,13
UKD3,NL22,12
UKD3,NL23,12
UKD3,NL31,12
UKD3,NL32,12
UKD3,NL33,12
UKD3,NL34,11
UKD3,NL41,11
UKD3,NL42,12
UKD3,PL11,26
UKD3,PL12,27
UKD3,PL21,28
UKD3,PL22,26
UKD3,PL31,31
UKD3,PL32,30
UKD3,PL33,30
UKD3,PL34,30
UKD3,PL41,24
UKD3,PL42,23
UKD3,PL43,22
UKD3,PL51,23
UKD3,PL52,25
UKD3,PL61,25
UKD3,PL62,31
UKD3,PL63,29
UKD3,PT11,33
UKD3,PT15,37
UKD3,PT16,33
UKD3,PT17,35
UKD3,PT18,35
UKD3,PT20,99
UKD3,PT30,77
UKD3,RO11,36
UKD3,RO12,37
UKD3,RO21,42
UKD3,RO22,42
UKD3,RO31,39
UKD3,RO32,40
UKD3,RO41,37
UKD3,RO42,33
UKD3,SE11,30
UKD3,SE12,29
UKD3,SE21,27
UKD3,SE22,24
UKD3,SE23,27
UKD3,SE31,31
UKD3,SE32,35
UKD3,SE33,40
UKD3,SI01,27
UKD3,SI02,28
UKD3,SK01,26
UKD3,SK02,28
UKD3,SK03,29
UKD3,SK04,33
UKD3,UKC1,2
UKD3,UKC2,3
UKD3,UKD1,2
UKD3,UKD3,1
UKD3,UKD4,1
UKD3,UKD6,1
UKD3,UKD7,1
UKD3,UKE1,2
UKD3,UKE2,2
UKD3,UKE3,2
UKD3,UKE4,1
UKD3,UKF1,2
UKD3,UKF2,3
UKD3,UKF3,3
UKD3,UKG1,2
UKD3,UKG2,2
UKD3,UKG3,2
UKD3,UKH1,4
UKD3,UKH2,3
UKD3,UKH3,4
UKD3,UKI1,4
UKD3,UKI2,4
UKD3,UKJ1,4
UKD3,UKJ2,5
UKD3,UKJ3,5
UKD3,UKJ4,5
UKD3,UKK1,3
UKD3,UKK2,5
UKD3,UKK3,6
UKD3,UKK4,5
UKD3,UKL1,4
UKD3,UKL2,3
UKD3,UKM2,5
UKD3,UKM3,4
UKD3,UKM5,7
UKD3,UKM6,8
UKD3,UKN0,9
UKD4,AT11,26
UKD4,AT12,25
UKD4,AT13,25
UKD4,AT21,27
UKD4,AT22,25
UKD4,AT31,23
UKD4,AT32,23
UKD4,AT33,23
UKD4,AT34,20
UKD4,BE10,11
UKD4,BE21,11
UKD4,BE22,12
UKD4,BE23,10
UKD4,BE24,11
UKD4,BE25,10
UKD4,BE31,11
UKD4,BE32,10
UKD4,BE33,12
UKD4,BE34,13
UKD4,BE35,11
UKD4,BG31,41
UKD4,BG32,43
UKD4,BG33,44
UKD4,BG34,43
UKD4,BG41,40
UKD4,BG42,42
UKD4,CY00,66
UKD4,CZ01,22
UKD4,CZ02,23
UKD4,CZ03,22
UKD4,CZ04,22
UKD4,CZ05,24
UKD4,CZ06,25
UKD4,CZ07,26
UKD4,CZ08,27
UKD4,DE11,18
UKD4,DE12,17
UKD4,DE13,17
UKD4,DE14,19
UKD4,DE21,21
UKD4,DE22,21
UKD4,DE23,20
UKD4,DE24,19
UKD4,DE25,19
UKD4,DE26,17
UKD4,DE27,20
UKD4,DE30,20
UKD4,DE40,21
UKD4,DE50,17
UKD4,DE60,19
UKD4,DE71,16
UKD4,DE72,16
UKD4,DE73,16
UKD4,DE80,21
UKD4,DE91,17
UKD4,DE92,17
UKD4,DE93,18
UKD4,DE94,16
UKD4,DEA1,13
UKD4,DEA2,13
UKD4,DEA3,14
UKD4,DEA4,15
UKD4,DEA5,14
UKD4,DEB1,15
UKD4,DEB2,14
UKD4,DEB3,16
UKD4,DEC0,14
UKD4,DED2,22
UKD4,DED4,21
UKD4,DED5,19
UKD4,DEE0,19
UKD4,DEF0,19
UKD4,DEG0,19
UKD4,DK01,24
UKD4,DK02,23
UKD4,DK03,22
UKD4,DK04,22
UKD4,DK05,24
UKD4,EE00,44
UKD4,EL11,44
UKD4,EL12,41
UKD4,EL13,43
UKD4,EL14,43
UKD4,EL21,44
UKD4,EL22,49
UKD4,EL23,46
UKD4,EL24,46
UKD4,EL25,49
UKD4,EL30,47
UKD4,EL41,54
UKD4,EL42,57
UKD4,EL43,62
UKD4,ES11,32
UKD4,ES12,29
UKD4,ES13,26
UKD4,ES21,24
UKD4,ES22,24
UKD4,ES23,25
UKD4,ES24,27
UKD4,ES30,29
UKD4,ES41,28
UKD4,ES42,31
UKD4,ES43,33
UKD4,ES51,25
UKD4,ES52,31
UKD4,ES53,34
UKD4,ES61,36
UKD4,ES62,33
UKD4,ES63,40
UKD4,ES64,43
UKD4,ES70,91
UKD4,FI19,44
UKD4,FI1B,43
UKD4,FI1C,43
UKD4,FI1D,47
UKD4,FI20,36
UKD4,FR10,12
UKD4,FR21,13
UKD4,FR22,11
UKD4,FR23,11
UKD4,FR24,15
UKD4,FR25,13
UKD4,FR26,15
UKD4,FR30,10
UKD4,FR41,14
UKD4,FR42,16
UKD4,FR43,17
UKD4,FR51,16
UKD4,FR52,16
UKD4,FR53,18
UKD4,FR61,21
UKD4,FR62,20
UKD4,FR63,17
UKD4,FR71,18
UKD4,FR72,17
UKD4,FR81,21
UKD4,FR82,21
UKD4,FR83,34
UKD4,HR03,31
UKD4,HR04,30
UKD4,HU10,29
UKD4,HU21,28
UKD4,HU22,27
UKD4,HU23,30
UKD4,HU31,31
UKD4,HU32,32
UKD4,HU33,31
UKD4,IE01,10
UKD4,IE02,9
UKD4,ITC1,21
UKD4,ITC2,20
UKD4,ITC3,23
UKD4,ITC4,22
UKD4,ITF1,27
UKD4,ITF2,30
UKD4,ITF3,29
UKD4,ITF4,31
UKD4,ITF5,32
UKD4,ITF6,34
UKD4,ITG1,38
UKD4,ITG2,39
UKD4,ITH1,25
UKD4,ITH2,25
UKD4,ITH3,24
UKD4,ITH4,27
UKD4,ITH5,24
UKD4,ITI1,25
UKD4,ITI2,26
UKD4,ITI3,26
UKD4,ITI4,27
UKD4,LT00,36
UKD4,LU00,13
UKD4,LV00,40
UKD4,MT00,44
UKD4,NL11,15
UKD4,NL12,14
UKD4,NL13,14
UKD4,NL21,14
UKD4,NL22,13
UKD4,NL23,13
UKD4,NL31,12
UKD4,NL32,13
UKD4,NL33,12
UKD4,NL34,11
UKD4,NL41,12
UKD4,NL42,12
UKD4,PL11,26
UKD4,PL12,27
UKD4,PL21,28
UKD4,PL22,27
UKD4,PL31,31
UKD4,PL32,30
UKD4,PL33,30
UKD4,PL34,30
UKD4,PL41,24
UKD4,PL42,23
UKD4,PL43,22
UKD4,PL51,24
UKD4,PL52,26
UKD4,PL61,26
UKD4,PL62,31
UKD4,PL63,29
UKD4,PT11,33
UKD4,PT15,38
UKD4,PT16,33
UKD4,PT17,35
UKD4,PT18,35
UKD4,PT20,102
UKD4,PT30,77
UKD4,RO11,37
UKD4,RO12,38
UKD4,RO21,43
UKD4,RO22,43
UKD4,RO31,39
UKD4,RO32,40
UKD4,RO41,37
UKD4,RO42,34
UKD4,SE11,31
UKD4,SE12,30
UKD4,SE21,27
UKD4,SE22,24
UKD4,SE23,27
UKD4,SE31,31
UKD4,SE32,36
UKD4,SE33,41
UKD4,SI01,27
UKD4,SI02,28
UKD4,SK01,26
UKD4,SK02,28
UKD4,SK03,29
UKD4,SK04,33
UKD4,UKC1,3
UKD4,UKC2,3
UKD4,UKD1,2
UKD4,UKD3,1
UKD4,UKD4,1
UKD4,UKD6,1
UKD4,UKD7,1
UKD4,UKE1,3
UKD4,UKE2,2
UKD4,UKE3,2
UKD4,UKE4,2
UKD4,UKF1,3
UKD4,UKF2,3
UKD4,UKF3,3
UKD4,UKG1,3
UKD4,UKG2,2
UKD4,UKG3,2
UKD4,UKH1,4
UKD4,UKH2,4
UKD4,UKH3,5
UKD4,UKI1,5
UKD4,UKI2,4
UKD4,UKJ1,4
UKD4,UKJ2,5
UKD4,UKJ3,5
UKD4,UKJ4,5
UKD4,UKK1,4
UKD4,UKK2,5
UKD4,UKK3,6
UKD4,UKK4,5
UKD4,UKL1,4
UKD4,UKL2,3
UKD4,UKM2,4
UKD4,UKM3,4
UKD4,UKM5,7
UKD4,UKM6,8
UKD4,UKN0,8
UKD6,AT11,25
UKD6,AT12,24
UKD6,AT13,25
UKD6,AT21,26
UKD6,AT22,25
UKD6,AT31,22
UKD6,AT32,22
UKD6,AT33,22
UKD6,AT34,19
UKD6,BE10,10
UKD6,BE21,10
UKD6,BE22,11
UKD6,BE23,10
UKD6,BE24,10
UKD6,BE25,9
UKD6,BE31,10
UKD6,BE32,10
UKD6,BE33,11
UKD6,BE34,12
UKD6,BE35,11
UKD6,BG31,40
UKD6,BG32,42
UKD6,BG33,44
UKD6,BG34,42
UKD6,BG41,39
UKD6,BG42,41
UKD6,CY00,65
UKD6,CZ01,22
UKD6,CZ02,22
UKD6,CZ03,22
UKD6,CZ04,21
UKD6,CZ05,23
UKD6,CZ06,25
UKD6,CZ07,26
UKD6,CZ08,26
UKD6,DE11,17
UKD6,DE12,16
UKD6,DE13,17
UKD6,DE14,19
UKD6,DE21,20
UKD6,DE22,21
UKD6,DE23,19
UKD6,DE24,19
UKD6,DE25,18
UKD6,DE26,17
UKD6,DE27,19
UKD6,DE30,19
UKD6,DE40,20
UKD6,DE50,16
UKD6,DE60,18
UKD6,DE71,15
UKD6,DE72,15
UKD6,DE73,16
UKD6,DE80,20
UKD6,DE91,16
UKD6,DE92,16
UKD6,DE93,17
UKD6,DE94,15
UKD6,DEA1,12
UKD6,DEA2,12
UKD6,DEA3,13
UKD6,DEA4,15
UKD6,DEA5,13
UKD6,DEB1,14
UKD6,DEB2,13
UKD6,DEB3,15
UKD6,DEC0,14
UKD6,DED2,21
UKD6,DED4,20
UKD6,DED5,19
UKD6,DEE0,18
UKD6,DEF0,18
UKD6,DEG0,18
UKD6,DK01,23
UKD6,DK02,22
UKD6,DK03,21
UKD6,DK04,22
UKD6,DK05,23
UKD6,EE00,43
UKD6,EL11,44
UKD6,EL12,41
UKD6,EL13,42
UKD6,EL14,42
UKD6,EL21,43
UKD6,EL22,48
UKD6,EL23,46
UKD6,EL24,44
UKD6,EL25,49
UKD6,EL30,46
UKD6,EL41,53
UKD6,EL42,56
UKD6,EL43,61
UKD6,ES11,32
UKD6,ES12,28
UKD6,ES13,25
UKD6,ES21,23
UKD6,ES22,24
UKD6,ES23,24
UKD6,ES24,26
UKD6,ES30,29
UKD6,ES41,27
UKD6,ES42,30
UKD6,ES43,32
UKD6,ES51,24
UKD6,ES52,31
UKD6,ES53,34
UKD6,ES61,35
UKD6,ES62,32
UKD6,ES63,39
UKD6,ES64,42
UKD6,ES70,90
UKD6,FI19,43
UKD6,FI1B,42
UKD6,FI1C,43
UKD6,FI1D,47
UKD6,FI20,36
UKD6,FR10,11
UKD6,FR21,12
UKD6,FR22,10
UKD6,FR23,11
UKD6,FR24,14
UKD6,FR25,12
UKD6,FR26,15
UKD6,FR30,9
UKD6,FR41,13
UKD6,FR42,15
UKD6,FR43,16
UKD6,FR51,15
UKD6,FR52,15
UKD6,FR53,18
UKD6,FR61,20
UKD6,FR62,20
UKD6,FR63,16
UKD6,FR71,17
UKD6,FR72,16
UKD6,FR81,20
UKD6,FR82,20
UKD6,FR83,32
UKD6,HR03,31
UKD6,HR04,29
UKD6,HU10,28
UKD6,HU21,28
UKD6,HU22,26
UKD6,HU23,29
UKD6,HU31,30
UKD6,HU32,31
UKD6,HU33,31
UKD6,IE01,9
UKD6,IE02,9
UKD6,ITC1,21
UKD6,ITC2,20
UKD6,ITC3,22
UKD6,ITC4,21
UKD6,ITF1,27
UKD6,ITF2,29
UKD6,ITF3,29
UKD6,ITF4,30
UKD6,ITF5,31
UKD6,ITF6,33
UKD6,ITG1,38
UKD6,ITG2,38
UKD6,ITH1,24
UKD6,ITH2,25
UKD6,ITH3,24
UKD6,ITH4,27
UKD6,ITH5,23
UKD6,ITI1,24
UKD6,ITI2,25
UKD6,ITI3,25
UKD6,ITI4,27
UKD6,LT00,36
UKD6,LU00,13
UKD6,LV00,39
UKD6,MT00,43
UKD6,NL11,14
UKD6,NL12,13
UKD6,NL13,13
UKD6,NL21,13
UKD6,NL22,12
UKD6,NL23,12
UKD6,NL31,12
UKD6,NL32,12
UKD6,NL33,12
UKD6,NL34,11
UKD6,NL41,11
UKD6,NL42,11
UKD6,PL11,26
UKD6,PL12,27
UKD6,PL21,28
UKD6,PL22,26
UKD6,PL31,30
UKD6,PL32,29
UKD6,PL33,29
UKD6,PL34,29
UKD6,PL41,24
UKD6,PL42,23
UKD6,PL43,22
UKD6,PL51,23
UKD6,PL52,25
UKD6,PL61,25
UKD6,PL62,30
UKD6,PL63,28
UKD6,PT11,32
UKD6,PT15,37
UKD6,PT16,33
UKD6,PT17,34
UKD6,PT18,34
UKD6,PT20,100
UKD6,PT30,76
UKD6,RO11,36
UKD6,RO12,37
UKD6,RO21,42
UKD6,RO22,42
UKD6,RO31,39
UKD6,RO32,39
UKD6,RO41,37
UKD6,RO42,33
UKD6,SE11,30
UKD6,SE12,29
UKD6,SE21,27
UKD6,SE22,23
UKD6,SE23,27
UKD6,SE31,31
UKD6,SE32,35
UKD6,SE33,40
UKD6,SI01,26
UKD6,SI02,27
UKD6,SK01,26
UKD6,SK02,27
UKD6,SK03,29
UKD6,SK04,31
UKD6,UKC1,3
UKD6,UKC2,3
UKD6,UKD1,3
UKD6,UKD3,1
UKD6,UKD4,1
UKD6,UKD6,1
UKD6,UKD7,1
UKD6,UKE1,3
UKD6,UKE2,2
UKD6,UKE3,2
UKD6,UKE4,2
UKD6,UKF1,2
UKD6,UKF2,2
UKD6,UKF3,3
UKD6,UKG1,2
UKD6,UKG2,1
UKD6,UKG3,2
UKD6,UKH1,4
UKD6,UKH2,3
UKD6,UKH3,4
UKD6,UKI1,4
UKD6,UKI2,4
UKD6,UKJ1,3
UKD6,UKJ2,4
